test,time
WronglockBad,0.4158790112
WronglockBad,0.3897714615
WronglockBad,0.3840584755
WronglockBad,0.4312069416
WronglockBad,0.3602888584
WronglockBad,0.3781573772
WronglockBad,0.3564836979
WronglockBad,0.3524386883
WronglockBad,0.4037125111
WronglockBad,0.3937649727
WronglockBad,0.389292717
WronglockBad,0.4275193214
WronglockBad,0.4060385227
WronglockBad,0.4283385277
WronglockBad,0.4159193039
WronglockBad,0.4489548206
WronglockBad,0.6023116112
WronglockBad,0.3603157997
WronglockBad,0.3899962902
WronglockBad,0.3577406406
WronglockBad,0.3830022812
WronglockBad,0.3859901428
WronglockBad,0.4768457413
WronglockBad,0.4131295681
WronglockBad,0.3748464584
WronglockBad,0.3857047558
WronglockBad,0.4316542149
WronglockBad,0.3598239422
WronglockBad,0.4085645676
WronglockBad,0.3888161182
WronglockBad,0.4306237698
WronglockBad,0.423602581
WronglockBad,0.5215711594
WronglockBad,0.4090485573
WronglockBad,0.4550991058
WronglockBad,0.4318106174
WronglockBad,0.4531047344
WronglockBad,0.4383499622
WronglockBad,0.4078519344
WronglockBad,0.4271876812
WronglockBad,0.4127748013
WronglockBad,0.391970396
WronglockBad,0.4880311489
WronglockBad,0.416424036
WronglockBad,0.4043445587
WronglockBad,0.403190136
WronglockBad,0.4151639938
WronglockBad,0.4157578945
WronglockBad,0.447488308
WronglockBad,0.3881340027
WronglockBad,0.3754065037
WronglockBad,0.4345066547
WronglockBad,0.3991267681
WronglockBad,0.4139313698
WronglockBad,0.459321022
WronglockBad,0.4351825714
WronglockBad,0.4381010532
WronglockBad,0.4543426037
WronglockBad,0.4247229099
WronglockBad,0.4790179729
WronglockBad,0.4194271564
WronglockBad,0.4860305786
WronglockBad,0.4379417896
WronglockBad,0.3795049191
WronglockBad,0.4427788258
WronglockBad,0.4480221272
WronglockBad,0.3964776993
WronglockBad,0.3857703209
WronglockBad,0.4037842751
WronglockBad,0.4421515465
WronglockBad,0.4246482849
WronglockBad,0.3554763794
WronglockBad,0.3813040257
WronglockBad,0.3986473083
WronglockBad,0.3749628067
WronglockBad,0.3924264908
WronglockBad,0.385617733
WronglockBad,0.4156177044
WronglockBad,0.3856201172
WronglockBad,0.3889865875
WronglockBad,0.4820313454
WronglockBad,0.3755571842
WronglockBad,0.3756811619
WronglockBad,0.4025220871
WronglockBad,0.3678455353
WronglockBad,0.4167973995
WronglockBad,0.3850557804
WronglockBad,0.4501309395
WronglockBad,0.4363064766
WronglockBad,0.3881969452
WronglockBad,0.3632113934
WronglockBad,0.3705546856
WronglockBad,0.4263064861
WronglockBad,0.3624162674
WronglockBad,0.358148098
WronglockBad,0.3937489986
WronglockBad,0.3579716682
WronglockBad,0.4290418625
WronglockBad,0.4155297279
WronglockBad,0.4268586636
WronglockBad,0.3584117889
WronglockBad,0.4437351227
WronglockBad,0.3784046173
WronglockBad,0.4011147022
WronglockBad,0.3579576015
WronglockBad,0.3973867893
WronglockBad,0.4026792049
WronglockBad,0.4070000648
WronglockBad,0.401497364
WronglockBad,0.4269208908
WronglockBad,0.4095675945
WronglockBad,0.3460540771
WronglockBad,0.4101104736
WronglockBad,0.4248869419
WronglockBad,0.3813378811
WronglockBad,0.3753507137
WronglockBad,0.3511185646
WronglockBad,0.3829698563
WronglockBad,0.367467165
WronglockBad,0.472833395
WronglockBad,0.3659193516
WronglockBad,0.430118084
WronglockBad,0.7876086235
WronglockBad,0.4493727684
WronglockBad,0.4127967358
StackBad,0.3882801533
StackBad,0.515324831
StackBad,0.3922755718
StackBad,0.5278398991
StackBad,0.4135825634
StackBad,0.4364690781
StackBad,0.4517011642
StackBad,0.390873909
StackBad,0.4201438427
StackBad,0.4558830261
StackBad,0.4488120079
StackBad,0.4263737202
StackBad,0.4989211559
StackBad,0.3415620327
StackBad,0.4033150673
StackBad,0.3751828671
StackBad,0.4209017754
StackBad,0.503895998
StackBad,0.3765416145
StackBad,0.4343657494
StackBad,0.7044584751
StackBad,0.4258034229
StackBad,0.4487242699
StackBad,0.3831601143
StackBad,0.4648060799
StackBad,0.4099740982
StackBad,0.4482779503
StackBad,0.4579145908
StackBad,0.4603462219
StackBad,0.42339468
StackBad,0.4209759235
StackBad,0.4214236736
StackBad,0.4119296074
StackBad,0.468048811
StackBad,0.4830274582
StackBad,0.4285829067
StackBad,0.5354790688
StackBad,0.4546201229
StackBad,0.5813882351
StackBad,0.3982458115
StackBad,0.3839540482
StackBad,0.4417014122
StackBad,0.4119713306
StackBad,0.4735107422
StackBad,0.4030394554
StackBad,0.450950861
StackBad,0.3900415897
StackBad,0.4531695843
StackBad,0.4243619442
StackBad,0.3760178089
StackBad,0.4125657082
StackBad,0.4295055866
StackBad,0.4838523865
StackBad,0.4267237186
StackBad,0.4663100243
StackBad,0.4429740906
StackBad,0.4203464985
StackBad,0.3769042492
StackBad,0.6469755173
StackBad,0.4238932133
StackBad,0.3566217422
StackBad,0.3280222416
StackBad,0.3317801952
StackBad,0.33730793
StackBad,0.3456401825
StackBad,0.4261748791
StackBad,0.3471355438
StackBad,0.7544631958
StackBad,0.4980640411
StackBad,0.5541086197
StackBad,0.4241364002
StackBad,0.3812730312
StackBad,0.3581418991
StackBad,0.6168370247
StackBad,0.3295488358
StackBad,0.3522734642
StackBad,0.360858202
StackBad,0.3944501877
StackBad,0.393018961
StackBad,0.3707678318
StackBad,0.3728988171
StackBad,0.3823273182
StackBad,0.3858804703
StackBad,0.3867080212
StackBad,0.3934848309
StackBad,0.4840414524
StackBad,0.3627331257
StackBad,0.4151639938
StackBad,0.432975769
StackBad,0.429964304
StackBad,0.4048178196
StackBad,0.3473739624
StackBad,0.4704258442
StackBad,0.4421670437
StackBad,0.3473961353
StackBad,0.3649234772
StackBad,0.3791027069
StackBad,0.3689091206
StackBad,0.5021364689
StackBad,0.5873320103
StackBad,0.3559670448
StackBad,0.3445663452
StackBad,0.4339666367
StackBad,0.4520955086
StackBad,0.4625315666
StackBad,0.5465424061
StackBad,0.3944346905
StackBad,0.3776888847
StackBad,0.3755269051
StackBad,0.3811478615
StackBad,0.5275931358
StackBad,0.4538140297
StackBad,0.3774039745
StackBad,0.4390878677
StackBad,0.4596729279
StackBad,0.3712842464
StackBad,0.5096611977
StackBad,0.4183981419
StackBad,0.3395531178
StackBad,0.4429864883
StackBad,0.557210207
StackBad,0.4325723648
StackBad,0.4420247078
StackBad,0.3697288036
StackBad,0.4012107849
StackBad,0.3960020542
StackBad,0.3953251839
StackBad,0.4413158894
StackBad,0.4514391422
StackBad,0.5461323261
StackBad,0.3563551903
StackBad,0.3465316296
StackBad,0.3836762905
StackBad,0.4564518929
StackBad,0.467581749
StackBad,0.4089765549
StackBad,0.4690668583
StackBad,0.41796422
StackBad,0.5366084576
StackBad,0.4294438362
StackBad,0.3510491848
StackBad,0.3943147659
StackBad,0.4123125076
StackBad,0.44567132
StackBad,0.3764648438
StackBad,0.4179222584
StackBad,0.3691558838
StackBad,0.416823864
StackBad,0.5589101315
StackBad,0.3860347271
StackBad,0.469707489
StackBad,0.355645895
StackBad,0.3807241917
StackBad,0.4400997162
StackBad,0.5386755466
StackBad,0.559803009
StackBad,0.4529297352
StackBad,0.462968111
StackBad,0.3879680634
StackBad,0.4340844154
StackBad,0.4660484791
StackBad,0.8707401752
StackBad,0.5690493584
StackBad,0.3985934258
StackBad,0.3688828945
StackBad,0.4347867966
StackBad,0.5865676403
StackBad,0.3977396488
StackBad,0.3843479156
StackBad,0.3729605675
StackBad,0.4356369972
StackBad,0.4051759243
StackBad,0.3478968143
StackBad,0.4173822403
StackBad,0.3938801289
StackBad,0.5004589558
StackBad,0.4206631184
StackBad,0.4140508175
StackBad,0.4158518314
StackBad,0.3858511448
StackBad,0.4567885399
StackBad,0.431497097
StackBad,0.4270069599
StackBad,0.3926904202
StackBad,0.3950812817
StackBad,0.4223635197
StackBad,0.4423284531
StackBad,1.178526878
StackBad,0.4190580845
StackBad,0.424541235
StackBad,0.4032459259
StackBad,0.4389691353
StackBad,0.3952260017
StackBad,0.4336771965
StackBad,0.4021060467
StackBad,0.4042930603
StackBad,0.392033577
StackBad,0.405166626
StackBad,0.3956701756
StackBad,0.4150958061
StackBad,0.3633973598
StackBad,0.3691697121
StackBad,0.392626524
StackBad,0.3529942036
StackBad,0.4194383621
StackBad,0.412276268
StackBad,0.4848630428
StackBad,0.4253051281
StackBad,0.4487445354
StackBad,0.391651392
StackBad,0.3922843933
StackBad,0.4001429081
StackBad,0.4099097252
StackBad,0.4328157902
StackBad,0.3775961399
StackBad,0.3789634705
StackBad,0.3989970684
StackBad,0.3965125084
StackBad,0.4165201187
StackBad,0.4149553776
StackBad,0.3698503971
StackBad,0.3527879715
StackBad,0.5289771557
StackBad,0.3527023792
StackBad,0.3657913208
StackBad,0.3912119865
StackBad,0.4070820808
StackBad,0.3876440525
StackBad,0.3968663216
StackBad,0.466950655
StackBad,0.3723967075
StackBad,0.3732101917
StackBad,0.3612444401
StackBad,0.3745954037
StackBad,0.4468312263
StackBad,0.3937840462
StackBad,0.451284647
StackBad,0.3925848007
StackBad,0.3925628662
StackBad,0.367513895
StackBad,0.4845395088
StackBad,0.440602541
StackBad,0.3912382126
StackBad,0.4467833042
StackBad,0.3807919025
StackBad,0.4132409096
StackBad,0.3486568928
StackBad,0.4216039181
StackBad,0.45642066
StackBad,0.3651852608
StackBad,0.4330804348
StackBad,0.4392640591
StackBad,0.3617436886
StackBad,0.3243989944
StackBad,0.4402518272
StackBad,0.4190177917
StackBad,0.4079368114
StackBad,0.3873763084
StackBad,0.329777956
StackBad,0.3360283375
StackBad,0.3832654953
StackBad,0.3911070824
StackBad,0.4274117947
StackBad,0.4535095692
StackBad,0.4002099037
StackBad,0.3935685158
StackBad,0.4292516708
StackBad,0.4003071785
StackBad,0.3426067829
StackBad,0.396343708
StackBad,0.3943164349
StackBad,0.3785073757
StackBad,0.4073221684
StackBad,0.431157589
StackBad,0.4065339565
StackBad,0.3931379318
StackBad,0.4060819149
StackBad,0.4935657978
StackBad,0.4171822071
Wronglock3Bad,0.4119651318
Wronglock3Bad,0.3889000416
Wronglock3Bad,0.3772771358
Wronglock3Bad,0.3664062023
Wronglock3Bad,0.4079122543
Wronglock3Bad,0.4329726696
Wronglock3Bad,0.5039989948
Wronglock3Bad,0.4554135799
Wronglock3Bad,0.3953886032
Wronglock3Bad,0.3609478474
Wronglock3Bad,0.3769226074
Wronglock3Bad,0.3693580627
Wronglock3Bad,0.3752706051
Wronglock3Bad,0.3652012348
Wronglock3Bad,0.3868000507
Wronglock3Bad,0.5354762077
Wronglock3Bad,0.3801524639
Wronglock3Bad,0.5019452572
Wronglock3Bad,0.4200124741
Wronglock3Bad,0.7435235977
Wronglock3Bad,0.3972616196
Wronglock3Bad,0.5365273952
Wronglock3Bad,0.4376194477
Wronglock3Bad,0.3950166702
Wronglock3Bad,0.4060163498
Wronglock3Bad,0.3561689854
Wronglock3Bad,0.3643913269
Wronglock3Bad,0.4095525742
Wronglock3Bad,0.3644809723
Wronglock3Bad,0.3855185509
Wronglock3Bad,0.3769686222
Wronglock3Bad,0.3830099106
Wronglock3Bad,0.3822925091
Wronglock3Bad,0.4016573429
Wronglock3Bad,0.3674566746
Wronglock3Bad,0.3961479664
Wronglock3Bad,0.3862841129
Wronglock3Bad,0.3941063881
Wronglock3Bad,0.4072053432
Wronglock3Bad,0.4011180401
Wronglock3Bad,0.3742909431
Wronglock3Bad,0.3899319172
Wronglock3Bad,0.3885147572
Wronglock3Bad,0.3874504566
Wronglock3Bad,0.3946950436
Wronglock3Bad,0.3737845421
Wronglock3Bad,0.3767063618
Wronglock3Bad,0.3627893925
Wronglock3Bad,0.3771784306
Wronglock3Bad,0.3718972206
Wronglock3Bad,0.3727929592
Wronglock3Bad,0.3751032352
Wronglock3Bad,0.3640210629
Wronglock3Bad,0.3902368546
Wronglock3Bad,0.3821017742
Wronglock3Bad,0.3942744732
Wronglock3Bad,0.4110329151
Wronglock3Bad,0.3706240654
Wronglock3Bad,0.4058156013
Wronglock3Bad,0.3977603912
Wronglock3Bad,0.3980259895
Wronglock3Bad,0.4222455025
Wronglock3Bad,0.3954570293
Wronglock3Bad,0.4061071873
Wronglock3Bad,0.3861932755
Wronglock3Bad,0.4176204205
Wronglock3Bad,0.4102315903
Wronglock3Bad,0.388838768
Wronglock3Bad,0.4480969906
Wronglock3Bad,0.4214117527
Wronglock3Bad,0.3936305046
Wronglock3Bad,0.4580199718
Wronglock3Bad,0.4104323387
Wronglock3Bad,0.386305809
Wronglock3Bad,0.4017586708
Wronglock3Bad,0.4059989452
Wronglock3Bad,0.4119961262
Wronglock3Bad,0.4019126892
Wronglock3Bad,0.4555492401
Wronglock3Bad,0.4033951759
Wronglock3Bad,0.3991048336
Wronglock3Bad,0.4132559299
Wronglock3Bad,0.3872592449
Wronglock3Bad,0.3768689632
Wronglock3Bad,0.3935508728
Wronglock3Bad,0.4306573868
Wronglock3Bad,0.3858985901
Wronglock3Bad,0.3994295597
Wronglock3Bad,0.3937551975
Wronglock3Bad,0.3823802471
Wronglock3Bad,0.6072831154
Wronglock3Bad,0.4325861931
Wronglock3Bad,0.4762587547
Wronglock3Bad,0.4275798798
Wronglock3Bad,0.4004244804
Wronglock3Bad,0.3742854595
Wronglock3Bad,0.4024572372
Wronglock3Bad,0.3691544533
Wronglock3Bad,0.3597967625
Wronglock3Bad,0.3614044189
Wronglock3Bad,0.3954837322
Wronglock3Bad,0.4490146637
Wronglock3Bad,0.3851053715
Wronglock3Bad,0.3728845119
Wronglock3Bad,0.3710258007
Wronglock3Bad,0.4046809673
Wronglock3Bad,0.408654213
Wronglock3Bad,0.4034585953
Wronglock3Bad,0.4124164581
Wronglock3Bad,0.3745265007
Wronglock3Bad,0.4344573021
Wronglock3Bad,0.3996605873
Wronglock3Bad,0.9024791718
Wronglock3Bad,0.4397034645
Wronglock3Bad,0.4210822582
Wronglock3Bad,0.4235980511
Wronglock3Bad,0.3647785187
Wronglock3Bad,0.3707208633
Wronglock3Bad,0.3651583195
Wronglock3Bad,0.3893136978
Wronglock3Bad,0.3685908318
Wronglock3Bad,0.3683595657
Wronglock3Bad,0.3915097713
Wronglock3Bad,0.3973603249
Wronglock3Bad,0.3733632565
Wronglock3Bad,0.4087824821
Wronglock3Bad,0.4091236591
Wronglock3Bad,0.4508664608
Wronglock3Bad,0.4635059834
Wronglock3Bad,0.4554486275
Wronglock3Bad,0.4097495079
Wronglock3Bad,0.4044487476
Wronglock3Bad,0.4164538383
Wronglock3Bad,0.4257245064
Wronglock3Bad,0.4061481953
Wronglock3Bad,0.4088718891
Wronglock3Bad,0.4007616043
Wronglock3Bad,0.5567855835
Wronglock3Bad,0.4162232876
Wronglock3Bad,0.4024922848
Wronglock3Bad,0.4010024071
Wronglock3Bad,0.4072551727
Wronglock3Bad,0.41908288
Wronglock3Bad,0.4124522209
Wronglock3Bad,0.3997251987
Wronglock3Bad,0.399330616
Wronglock3Bad,0.4302968979
Wronglock3Bad,0.4079291821
Wronglock3Bad,0.459890604
Wronglock3Bad,0.440046072
Wronglock3Bad,0.4217026234
Wronglock3Bad,0.4203066826
Wronglock3Bad,0.4215991497
Wronglock3Bad,0.3904104233
Wronglock3Bad,0.4822649956
Wronglock3Bad,0.423563242
Wronglock3Bad,0.4142296314
Wronglock3Bad,0.3907558918
Wronglock3Bad,0.4043126106
Wronglock3Bad,0.3672230244
Wronglock3Bad,0.4019844532
Wronglock3Bad,0.4197113514
Wronglock3Bad,0.3916349411
Wronglock3Bad,0.3867561817
Wronglock3Bad,0.3915617466
Wronglock3Bad,0.3688077927
Wronglock3Bad,0.3682451248
Wronglock3Bad,0.3663592339
Wronglock3Bad,0.3708209991
Wronglock3Bad,0.3692586422
Wronglock3Bad,0.3600473404
Wronglock3Bad,0.3800036907
Wronglock3Bad,0.4366028309
Wronglock3Bad,0.3918983936
Wronglock3Bad,0.3927705288
Wronglock3Bad,0.3768312931
Wronglock3Bad,0.371203661
Wronglock3Bad,0.3946604729
Wronglock3Bad,0.4731547832
Wronglock3Bad,0.4054114819
Wronglock3Bad,0.3801662922
Wronglock3Bad,0.4159443378
Wronglock3Bad,0.3735308647
Wronglock3Bad,0.4269537926
Wronglock3Bad,0.4798016548
Wronglock3Bad,0.4718408585
Wronglock3Bad,0.390127182
Wronglock3Bad,0.373472929
Wronglock3Bad,0.4085114002
Wronglock3Bad,0.3819522858
Wronglock3Bad,0.3765389919
Wronglock3Bad,0.3746824265
Wronglock3Bad,0.3657178879
Wronglock3Bad,0.3985903263
Wronglock3Bad,0.4321904182
Wronglock3Bad,0.4096226692
Wronglock3Bad,0.3818030357
Wronglock3Bad,0.4156496525
Wronglock3Bad,0.3663713932
Wronglock3Bad,0.3855493069
Wronglock3Bad,0.3988163471
Wronglock3Bad,0.3681106567
Wronglock3Bad,0.383118391
Wronglock3Bad,0.3919215202
Wronglock3Bad,0.365557909
Wronglock3Bad,0.3762574196
Wronglock3Bad,0.3712968826
Wronglock3Bad,0.3738722801
Wronglock3Bad,0.3730666637
Wronglock3Bad,0.3741369247
Wronglock3Bad,0.37358284
Wronglock3Bad,0.3861253262
Wronglock3Bad,0.3774969578
Wronglock3Bad,0.437230587
Wronglock3Bad,0.3885245323
Wronglock3Bad,0.4474508762
Wronglock3Bad,0.7418210506
Wronglock3Bad,0.4554388523
Wronglock3Bad,0.4176886082
Wronglock3Bad,0.4982273579
Wronglock3Bad,0.4120893478
Wronglock3Bad,0.4187586308
Wronglock3Bad,0.3867688179
Wronglock3Bad,0.4171252251
Wronglock3Bad,0.4084920883
Wronglock3Bad,0.4098227024
Wronglock3Bad,0.4270105362
Wronglock3Bad,0.6512391567
Wronglock3Bad,0.4117090702
Wronglock3Bad,0.3875815868
Wronglock3Bad,0.4123764038
Wronglock3Bad,0.4076712132
Wronglock3Bad,0.4130480289
Wronglock3Bad,0.4336073399
Wronglock3Bad,0.4005329609
Wronglock3Bad,0.417835474
Wronglock3Bad,0.3652162552
Wronglock3Bad,0.3761167526
TwostageBad,0.3754944801
TwostageBad,0.3765845299
TwostageBad,0.4422340393
TwostageBad,0.5631153584
TwostageBad,0.4227347374
TwostageBad,0.3842332363
TwostageBad,0.4145846367
TwostageBad,0.3615601063
TwostageBad,0.4127941132
TwostageBad,0.6574516296
TwostageBad,0.3929922581
TwostageBad,0.3665163517
TwostageBad,0.3812429905
TwostageBad,0.3876941204
TwostageBad,0.3386397362
TwostageBad,0.3308572769
TwostageBad,0.3629076481
TwostageBad,0.3438913822
TwostageBad,0.4077012539
TwostageBad,0.4298279285
TwostageBad,0.3404405117
TwostageBad,0.4967973232
TwostageBad,0.3837454319
TwostageBad,0.3467900753
TwostageBad,0.3530640602
TwostageBad,0.3421986103
TwostageBad,0.4766161442
TwostageBad,0.3766114712
TwostageBad,0.4259634018
TwostageBad,0.3827116489
TwostageBad,0.3858168125
TwostageBad,0.3619921207
TwostageBad,0.3507492542
TwostageBad,0.4373583794
TwostageBad,0.4437484741
TwostageBad,0.5063545704
TwostageBad,1.292816162
TwostageBad,0.3759055138
TwostageBad,0.4507799149
TwostageBad,0.3959019184
TwostageBad,0.4405379295
TwostageBad,0.3425617218
TwostageBad,0.4987931252
TwostageBad,0.4570887089
TwostageBad,0.4332842827
TwostageBad,0.4203646183
TwostageBad,0.3607389927
TwostageBad,0.454449892
TwostageBad,0.4159314632
TwostageBad,0.417427063
TwostageBad,0.4369342327
TwostageBad,0.402695179
TwostageBad,0.3564031124
TwostageBad,0.4213356972
TwostageBad,0.4687321186
TwostageBad,0.4168460369
TwostageBad,0.4850866795
TwostageBad,0.3901412487
TwostageBad,0.3744359016
TwostageBad,0.39544034
TwostageBad,0.4849011898
TwostageBad,0.5798251629
TwostageBad,0.4162268639
TwostageBad,0.4352898598
TwostageBad,0.5153570175
TwostageBad,0.3831117153
TwostageBad,0.4812834263
TwostageBad,0.9739890099
TwostageBad,0.6810357571
TwostageBad,0.3624413013
TwostageBad,0.4115719795
TwostageBad,0.3639624119
TwostageBad,0.7961966991
TwostageBad,0.4858829975
TwostageBad,0.4364283085
TwostageBad,0.4079582691
TwostageBad,0.4262378216
TwostageBad,0.3673453331
TwostageBad,0.3553738594
TwostageBad,0.4131543636
TwostageBad,0.3661854267
TwostageBad,0.4106533527
TwostageBad,0.360578537
TwostageBad,0.5029089451
TwostageBad,0.3380362988
TwostageBad,0.3412091732
TwostageBad,0.3490555286
TwostageBad,0.3637814522
TwostageBad,0.3399825096
TwostageBad,0.3392055035
TwostageBad,0.3548126221
TwostageBad,0.3480141163
TwostageBad,0.361675024
TwostageBad,0.5686681271
TwostageBad,0.3686482906
TwostageBad,0.3466920853
TwostageBad,0.3541507721
TwostageBad,0.3407728672
TwostageBad,0.3489835262
TwostageBad,0.368281126
TwostageBad,0.4020879269
TwostageBad,0.3744525909
TwostageBad,0.3562402725
TwostageBad,0.3411078453
TwostageBad,0.3361120224
TwostageBad,0.3842844963
TwostageBad,0.3740661144
TwostageBad,0.3452270031
TwostageBad,0.4106178284
TwostageBad,0.4011819363
TwostageBad,0.3794901371
TwostageBad,0.5432722569
TwostageBad,0.4123325348
TwostageBad,0.6693813801
TwostageBad,0.5146226883
TwostageBad,0.3454728127
TwostageBad,0.3503196239
TwostageBad,0.341217041
TwostageBad,0.3644447327
TwostageBad,0.3418250084
TwostageBad,0.4650557041
TwostageBad,0.3552727699
TwostageBad,0.3444561958
TwostageBad,0.3505909443
TwostageBad,0.3543610573
TwostageBad,0.3692612648
TwostageBad,0.404902935
TwostageBad,0.4824261665
TwostageBad,0.4869832993
TwostageBad,0.4313824177
TwostageBad,0.3937957287
TwostageBad,0.4904010296
TwostageBad,0.405308485
TwostageBad,0.4140405655
TwostageBad,0.4070866108
TwostageBad,0.3426296711
TwostageBad,0.3809084892
TwostageBad,0.4861931801
TwostageBad,0.3926193714
TwostageBad,0.3458018303
TwostageBad,0.3894884586
TwostageBad,0.4731228352
TwostageBad,0.3842623234
TwostageBad,0.3279192448
TwostageBad,0.3321063519
TwostageBad,0.3722805977
TwostageBad,0.4006810188
TwostageBad,0.3397498131
TwostageBad,0.3489935398
TwostageBad,0.3521409035
TwostageBad,0.3518981934
TwostageBad,0.3855266571
TwostageBad,0.4423313141
TwostageBad,0.4363353252
TwostageBad,0.3945701122
TwostageBad,0.4008738995
TwostageBad,0.4864602089
TwostageBad,0.3696382046
TwostageBad,0.3749985695
TwostageBad,0.3871724606
TwostageBad,0.3937664032
TwostageBad,0.367780447
TwostageBad,0.3921084404
TwostageBad,0.4253296852
TwostageBad,0.4325463772
TwostageBad,0.418949604
TwostageBad,0.4417045116
TwostageBad,0.4244520664
TwostageBad,0.4199376106
TwostageBad,0.3741714954
TwostageBad,0.3949956894
TwostageBad,0.370565176
TwostageBad,0.3920230865
TwostageBad,0.3979179859
TwostageBad,0.3438997269
TwostageBad,0.3305234909
TwostageBad,0.3764145374
TwostageBad,0.3432025909
TwostageBad,0.3402690887
TwostageBad,0.3699469566
TwostageBad,0.3577418327
TwostageBad,0.4068555832
TwostageBad,0.3686599731
TwostageBad,0.3895664215
TwostageBad,0.5325949192
TwostageBad,0.4512460232
TwostageBad,0.3835344315
TwostageBad,0.4172525406
TwostageBad,0.406011343
TwostageBad,0.3704800606
TwostageBad,0.344517231
TwostageBad,0.3395831585
TwostageBad,0.3378083706
TwostageBad,0.3406870365
TwostageBad,0.3663468361
TwostageBad,0.351241827
TwostageBad,0.3352165222
TwostageBad,0.342581749
TwostageBad,0.3440825939
TwostageBad,0.3532729149
TwostageBad,0.3474683762
TwostageBad,0.3453485966
TwostageBad,0.3218517303
TwostageBad,0.4015080929
TwostageBad,0.4006736279
TwostageBad,0.385831356
TwostageBad,0.6223523617
TwostageBad,0.3687701225
TwostageBad,0.3479278088
TwostageBad,0.3745951653
TwostageBad,0.3597431183
TwostageBad,0.4202880859
TwostageBad,0.4712684155
TwostageBad,0.3833150864
TwostageBad,0.390848875
TwostageBad,0.4131412506
TwostageBad,0.4245388508
TwostageBad,0.4156281948
TwostageBad,0.8558855057
TwostageBad,0.4291555882
TwostageBad,0.5201644897
TwostageBad,0.4656193256
TwostageBad,0.4283540249
TwostageBad,0.4221420288
TwostageBad,0.4131677151
TwostageBad,0.3870785236
TwostageBad,0.3743238449
TwostageBad,0.3789236546
TwostageBad,0.3979930878
TwostageBad,0.3820786476
TwostageBad,0.5001454353
TwostageBad,0.4848842621
TwostageBad,0.3860111237
TwostageBad,0.4344980717
TwostageBad,0.3411142826
TwostageBad,0.405500412
TwostageBad,0.3517997265
TwostageBad,0.3451433182
TwostageBad,0.3426277637
TwostageBad,0.3926701546
TwostageBad,0.4867372513
TwostageBad,0.4150214195
TwostageBad,0.4357683659
TwostageBad,0.4034166336
TwostageBad,0.4283847809
TwostageBad,0.3263866901
TwostageBad,0.3619272709
TwostageBad,0.3367195129
TwostageBad,0.3268811703
TwostageBad_normalJPF,0.3647072315
TwostageBad_normalJPF,0.3320934772
Wronglock1Bad,0.3906662464
Wronglock1Bad,0.3761773109
Wronglock1Bad,0.3787829876
Wronglock1Bad,0.3813040257
Wronglock1Bad,0.3813509941
Wronglock1Bad,0.3851392269
Wronglock1Bad,0.379447937
Wronglock1Bad,0.3758654594
Wronglock1Bad,0.3771250248
Wronglock1Bad,0.4457094669
Wronglock1Bad,0.4037802219
Wronglock1Bad,0.4048929214
Wronglock1Bad,0.3942539692
Wronglock1Bad,0.406596899
Wronglock1Bad,0.4098894596
Wronglock1Bad,0.3976738453
Wronglock1Bad,0.4203994274
Wronglock1Bad,0.3987855911
Wronglock1Bad,0.4338867664
Wronglock1Bad,0.4135901928
Wronglock1Bad,0.4161813259
Wronglock1Bad,0.4273159504
Wronglock1Bad,0.4108228683
Wronglock1Bad,0.417119503
Wronglock1Bad,0.4557716846
Wronglock1Bad,0.4141242504
Wronglock1Bad,0.642124176
Wronglock1Bad,0.406443119
Wronglock1Bad,0.4139637947
Wronglock1Bad,0.4219768047
Wronglock1Bad,0.4233250618
Wronglock1Bad,0.4145293236
Wronglock1Bad,0.3714575768
Wronglock1Bad,0.3757891655
Wronglock1Bad,0.3779041767
Wronglock1Bad,0.3912785053
Wronglock1Bad,0.3776810169
Wronglock1Bad,0.3790159225
Wronglock1Bad,0.3737034798
Wronglock1Bad,0.3967628479
Wronglock1Bad,0.3975963593
Wronglock1Bad,0.3967094421
Wronglock1Bad,0.3927369118
Wronglock1Bad,0.3974728584
Wronglock1Bad,0.4056096077
Wronglock1Bad,0.3980221748
Wronglock1Bad,0.38113904
Wronglock1Bad,0.4055559635
Wronglock1Bad,0.3789651394
Wronglock1Bad,0.3645424843
Wronglock1Bad,0.4045405388
Wronglock1Bad,0.3826811314
Wronglock1Bad,0.3712794781
Wronglock1Bad,0.3700282574
Wronglock1Bad,0.3753437996
Wronglock1Bad,0.3922743797
Wronglock1Bad,0.3845877647
Wronglock1Bad,0.41852355
Wronglock1Bad,0.410558939
Wronglock1Bad,0.3935828209
Wronglock1Bad,0.4155919552
Wronglock1Bad,0.4022517204
Wronglock1Bad,0.389377594
Wronglock1Bad,0.4109714031
Wronglock1Bad,0.3720982075
Wronglock1Bad,0.4288122654
Wronglock1Bad,0.4222640991
Wronglock1Bad,0.3839509487
Wronglock1Bad,0.4115571976
Wronglock1Bad,0.3840527534
Wronglock1Bad,0.38372612
Wronglock1Bad,0.3795740604
Wronglock1Bad,0.4175240993
Wronglock1Bad,0.389323473
Wronglock1Bad,0.3894369602
Wronglock1Bad,0.4327600002
Wronglock1Bad,0.381623745
Wronglock1Bad,0.4181246758
Wronglock1Bad,0.5284240246
Wronglock1Bad,0.4406490326
Wronglock1Bad,0.4356691837
Wronglock1Bad,0.4628856182
Wronglock1Bad,0.4217879772
