test,time
Wronglock3Bad,1.671903133392334
Wronglock3Bad,1.430321455001831
Wronglock3Bad,1.9810020923614502
Wronglock3Bad,1.6454441547393799
Wronglock3Bad,1.5635638236999512
Wronglock3Bad,1.7216606140136719
Wronglock3Bad,1.7452268600463867
Wronglock3Bad,1.3766889572143555
Wronglock3Bad,1.6411004066467285
Wronglock3Bad,1.4483401775360107
Wronglock3Bad,1.4899325370788574
Wronglock3Bad,1.773153305053711
Wronglock3Bad,1.4775543212890625
Wronglock3Bad,1.399991750717163
Wronglock3Bad,1.5123193264007568
Wronglock3Bad,1.4717252254486084
Wronglock3Bad,1.6043765544891357
Wronglock3Bad,1.7295703887939453
Wronglock3Bad,1.5498263835906982
Wronglock3Bad,1.4154682159423828
StackBad,1.922501564025879
StackBad,2.03378963470459
StackBad,1.896869421005249
StackBad,1.5371711254119873
StackBad,3.024351119995117
StackBad,1.9201960563659668
StackBad,1.248748540878296
StackBad,2.149442672729492
StackBad,1.3237125873565674
StackBad,1.5999431610107422
StackBad,2.109822988510132
StackBad,1.6948633193969727
StackBad,2.849017381668091
StackBad,1.5767948627471924
StackBad,1.4089245796203613
StackBad,2.863203525543213
StackBad,1.422029733657837
StackBad,1.1499531269073486
StackBad,1.5968389511108398
StackBad,1.5883967876434326
StackBad,1.692049264907837
StackBad,1.2541956901550293
StackBad,2.4132373332977295
StackBad,1.5638554096221924
StackBad,1.7613632678985596
StackBad,1.5936627388000488
StackBad,1.0516784191131592
StackBad,1.321570873260498
StackBad,1.9634387493133545
StackBad,1.2903738021850586
StackBad,1.9425458908081055
StackBad,1.3918602466583252
StackBad,1.4624388217926025
StackBad,2.00399112701416
StackBad,2.1030972003936768
StackBad,1.9352099895477295
StackBad,1.556473970413208
StackBad,1.535292148590088
StackBad,1.8563446998596191
StackBad,2.4853737354278564
StackBad,1.284590244293213
StackBad,1.784473180770874
StackBad,2.3568310737609863
StackBad,1.119481086730957
StackBad,2.3142096996307373
StackBad,1.635162115097046
StackBad,2.4417378902435303
StackBad,2.4611947536468506
StackBad,1.449336290359497
StackBad,2.8859262466430664
StackBad,3.3233165740966797
StackBad,2.552640914916992
StackBad,1.5514521598815918
StackBad,2.0353753566741943
StackBad,1.7081530094146729
StackBad,2.1989126205444336
StackBad,1.8935790061950684
StackBad,1.7496249675750732
StackBad,1.2347917556762695
StackBad,1.5636155605316162
StackBad,1.7053806781768799
StackBad,1.4431777000427246
StackBad,1.9557464122772217
StackBad,1.750619888305664
StackBad,1.4016029834747314
StackBad,1.5299303531646729
StackBad,1.628917932510376
StackBad,1.6969716548919678
StackBad,2.333054304122925
StackBad,1.6057071685791016
StackBad,2.154878616333008
StackBad,1.471830129623413
StackBad,1.5291392803192139
StackBad,2.2598154544830322
StackBad,1.5195178985595703
StackBad,1.5958526134490967
StackBad,1.5369837284088135
StackBad,1.5045957565307617
StackBad,2.1990933418273926
StackBad,1.5921409130096436
StackBad,1.4462931156158447
StackBad,2.4762179851531982
StackBad,1.3772203922271729
StackBad,1.7036628723144531
StackBad,2.154395580291748
StackBad,1.579850673675537
StackBad,2.466055154800415
StackBad,1.116523265838623
StackBad,1.7309975624084473
StackBad,2.0905115604400635
StackBad,1.232823133468628
StackBad,2.291963577270508
StackBad,2.431662082672119
StackBad,1.9911839962005615
StackBad,2.23319673538208
StackBad,1.4683551788330078
StackBad,1.4955418109893799
StackBad,2.6268320083618164
StackBad,1.8232452869415283
StackBad,2.0357930660247803
StackBad,2.461979866027832
StackBad,2.1964824199676514
StackBad,2.165585517883301
StackBad,2.247063636779785
StackBad,1.6260974407196045
StackBad,1.8625037670135498
StackBad,1.9247169494628906
StackBad,1.225440263748169
StackBad,1.9917380809783936
StackBad,1.1211748123168945
StackBad,1.7598609924316406
StackBad,2.000555992126465
StackBad,1.427844524383545
StackBad,2.1684012413024902
StackBad,1.2284622192382812
StackBad,1.1743931770324707
StackBad,1.8464293479919434
StackBad,2.8861348628997803
StackBad,1.5859487056732178
StackBad,1.7394883632659912
StackBad,2.3461289405822754
StackBad,1.719419240951538
StackBad,1.9427201747894287
StackBad,1.3772799968719482
StackBad,1.6927392482757568
StackBad,1.861835241317749
StackBad,2.3369083404541016
StackBad,1.9497311115264893
StackBad,2.148623466491699
StackBad,1.3975138664245605
StackBad,1.8524975776672363
StackBad,1.6545438766479492
StackBad,1.4423677921295166
StackBad,1.4354288578033447
StackBad,2.0806453227996826
StackBad,2.2122690677642822
StackBad,1.9358296394348145
StackBad,1.5305836200714111
StackBad,1.4280109405517578
StackBad,1.768566370010376
StackBad,1.07564377784729
StackBad,2.9839606285095215
StackBad,1.8492100238800049
StackBad,1.158064365386963
StackBad,2.429929256439209
StackBad,1.555880069732666
StackBad,2.3843142986297607
StackBad,1.9466187953948975
StackBad,3.403560161590576
StackBad,1.7845516204833984
StackBad,1.0711677074432373
StackBad,3.62558913230896
StackBad,1.111330270767212
StackBad,1.9328539371490479
StackBad,1.939321756362915
StackBad,1.4819152355194092
StackBad,1.904477596282959
StackBad,1.7767412662506104
StackBad,1.2993369102478027
